ttr,hapax,adj_noun_ratio,dep_depth,fk_grade,;,—,!,:,",",.,label
0.7426470588235294,87,0.5555555555555556,13.0,19.88223880597015,2.631578947368421,0.0,0.0,0.0,15.789473684210527,3.947368421052632,1
0.8266666666666667,57,0.4375,7.0,16.65633333333334,2.237136465324385,0.0,0.0,0.0,17.89709172259508,4.47427293064877,1
0.7021276595744681,50,0.21428571428571427,5.5,9.180555555555557,0.0,2.066115702479339,4.132231404958678,0.0,20.66115702479339,4.132231404958678,1
0.7073170731707317,49,0.3181818181818182,7.5,15.646975308641977,4.618937644341801,0.0,0.0,0.0,11.547344110854503,4.618937644341801,1
0.78125,41,0.875,11.0,24.95774193548387,0.0,2.890173410404624,0.0,0.0,20.23121387283237,5.780346820809248,1
0.7654320987654321,51,0.5,7.0,9.375641025641027,2.375296912114014,0.0,2.375296912114014,0.0,33.2541567695962,4.750593824228028,1
0.8412698412698413,45,0.4166666666666667,8.0,14.961290322580645,2.73972602739726,0.0,0.0,0.0,19.178082191780824,5.47945205479452,1
0.7410714285714286,64,0.35294117647058826,4.333333333333333,4.89726941747573,1.779359430604982,3.558718861209964,7.117437722419928,0.0,23.131672597864767,5.338078291814947,1
0.7357142857142858,92,0.4117647058823529,9.666666666666666,17.416567164179103,2.6041666666666665,1.3020833333333333,0.0,1.3020833333333333,15.625,3.90625,1
0.7419354838709677,37,0.16666666666666666,9.0,14.48860655737705,2.976190476190476,0.0,0.0,0.0,14.88095238095238,5.952380952380952,1
0.7272727272727273,50,0.5,5.6,6.118421052631579,0.0,2.2675736961451247,2.2675736961451247,0.0,20.408163265306122,6.802721088435374,1
0.873015873015873,49,0.6,6.5,15.237857142857145,2.6525198938992043,0.0,0.0,0.0,13.262599469496022,7.957559681697613,1
0.8064516129032258,44,0.45454545454545453,9.0,23.93666666666667,3.105590062111801,0.0,0.0,0.0,6.211180124223602,3.105590062111801,1
0.703125,30,1.75,8.0,22.708196721311477,3.3003300330033003,3.3003300330033003,0.0,0.0,26.402640264026402,3.3003300330033003,1
0.7936507936507936,42,0.7,9.0,13.552142857142858,2.967359050445104,0.0,0.0,0.0,11.869436201780417,5.934718100890208,1
0.6756756756756757,38,1.2,14.0,29.852602739726027,2.493765586034913,0.0,0.0,0.0,7.481296758104738,2.493765586034913,1
0.7361111111111112,44,0.6153846153846154,7.0,13.436666666666667,2.2222222222222223,0.0,0.0,0.0,15.555555555555555,8.88888888888889,1
0.746031746031746,34,0.5,4.8,5.0110655737704946,2.8089887640449436,0.0,14.044943820224718,0.0,33.70786516853933,2.8089887640449436,1
0.719626168224299,63,0.375,13.0,16.07514018691589,1.6420361247947455,0.0,0.0,3.284072249589491,11.494252873563218,4.926108374384237,1
0.671875,32,0.17647058823529413,8.0,13.438709677419357,5.633802816901409,0.0,0.0,0.0,16.901408450704224,5.633802816901409,1
0.7011494252873564,51,0.29411764705882354,11.0,37.05724137931034,1.937984496124031,0.0,0.0,1.937984496124031,15.503875968992247,1.937984496124031,1
0.7127659574468085,51,0.07142857142857142,4.333333333333333,2.4700000000000024,4.2105263157894735,2.1052631578947367,8.421052631578947,0.0,27.36842105263158,10.526315789473683,1
